DR3source_id,H550mag,H750mag,H880mag,Hpanmag,S420mag,S550mag,S750mag,S920mag,Spanmag
446003598888454400,  13.7279,  13.1458,  12.9568,  13.6166,  14.7113,  13.7249,  13.1431,  12.9211,  13.2649
268550015665098880,  13.2030,  12.8297,  12.7425,  13.1793,  13.8551,  13.1993,  12.8303,  12.7261,  12.9030
987911506794398976,  12.9690,  12.6607,  12.5945,  12.9603,  13.5115,  12.9681,  12.6579,  12.5921,  12.7165
861050512312844672,  13.7731,  14.2994,  14.5729,  13.9319,  13.5685,  13.7819,  14.2980,  14.6558,  14.1761
1272306378368710528,  13.5010,  13.0853,  12.9785,  13.4597,  14.2213,  13.4983,  13.0855,  12.9640,  13.1677
1384866854036828032,  13.7819,  14.1976,  14.4065,  13.9856,  13.7638,  13.7883,  14.1928,  14.4696,  14.1104
1331106782752978688,  13.8027,  13.9863,  14.1506,  13.9156,  13.8320,  13.8043,  13.9852,  14.1824,  13.9352
6443328221136801920,  13.3537,  13.9641,  14.2820,  13.3673,  12.9069,  13.3583,  13.9634,  14.3896,  13.8023
2064272612307218176,  13.3595,  13.9333,  14.2289,  13.4606,  13.0378,  13.3594,  13.9276,  14.3279,  13.7899
6424566979354709248,  13.2721,  13.7821,  14.0435,  13.4585,  13.1669,  13.2736,  13.7819,  14.1248,  13.6713
2166111956258599680,  13.0607,  13.6597,  13.9619,  13.0869,  12.6201,  13.0676,  13.6550,  14.0716,  13.4980
1848336633214247808,  13.8718,  14.4860,  14.8028,  13.8768,  13.3921,  13.8666,  14.4864,  14.8994,  14.3164
2300234782654298624,  12.9977,  13.5147,  13.7791,  13.1584,  12.7985,  12.9988,  13.5078,  13.8664,  13.3945
1792830060723673472,  13.2233,  13.3534,  13.4798,  13.3074,  13.2886,  13.2189,  13.3551,  13.5267,  13.3053
418491412783587200,  14.0335,  14.2779,  14.4670,  14.1143,  13.9591,  14.0340,  14.2737,  14.5322,  14.2014
5037084872486444928,  15.0280,  14.9949,  15.0569,  15.0955,  15.2968,  15.0183,  14.9890,  15.0995,  14.9884
532196686212705536,  14.4485,  13.9835,  13.8447,  14.3908,  15.2624,  14.4472,  13.9800,  13.8351,  14.0750
466384799259137920,  14.9358,  15.2652,  15.4655,  15.1273,  14.9904,  14.9325,  15.2568,  15.5624,  15.2005
3022956969731332096,  14.4402,  13.9497,  13.8379,  14.4044,  15.6003,  14.4418,  13.9481,  13.8344,  14.0416
850146827299032704,  14.4800,  15.1005,  15.4028,  14.4964,  14.0123,  14.4804,  15.0963,  15.5035,  14.9307
854393484803051776,  14.5967,  15.1872,  15.4904,  14.6498,  14.1911,  14.6023,  15.1846,  15.6215,  15.0298
1478363619145920640,  13.9550,  14.4834,  14.7562,  14.1107,  13.7418,  13.9638,  14.4813,  14.8808,  14.3585
1276688069644366592,  14.0689,  14.5483,  14.8049,  14.2682,  13.9783,  14.0794,  14.5480,  14.8850,  14.4484
4524670913035545344,  14.0419,  13.6169,  13.4931,  14.0189,  14.9984,  14.0394,  13.6164,  13.4793,  13.6997
6446197877766956800,  14.3545,  14.8796,  15.1490,  14.4924,  14.1118,  14.3693,  14.8818,  15.2313,  14.7552
1841683423932168832,  14.6486,  14.7238,  14.8001,  14.7584,  14.8174,  14.6519,  14.7160,  14.8778,  14.7047
1793946026371051648,  14.4426,  14.9540,  15.2226,  14.6011,  14.2314,  14.4408,  14.9532,  15.3555,  14.8367
1800298527816525824,  14.6285,  14.9283,  15.1210,  14.7135,  14.5165,  14.6370,  14.9175,  15.2014,  14.8414
6404417771644764160,  14.5163,  14.7567,  14.9413,  14.6258,  14.4834,  14.5180,  14.7566,  14.9973,  14.6804
2176116580055936512,  12.3252,  12.8078,  13.0697,  12.5182,  12.2133,  12.3313,  12.8081,  13.1505,  12.7046
3406506723313874688,  12.5911,  12.9462,  13.1415,  12.6699,  12.4062,  12.5988,  12.9401,  13.2283,  12.8493
2810585920868186240,  13.1017,  13.7166,  14.0399,  13.0989,  12.6131,  13.1095,  13.7150,  14.1311,  13.5470
3806885288337214848,  13.2457,  13.8683,  14.2051,  13.2090,  12.7042,  13.2492,  13.8790,  14.3175,  13.6997
1633585107317144960,  11.7790,  11.8911,  11.9692,  11.9229,  11.9168,  11.7793,  11.8937,  11.9705,  11.8525
2161721571962091136,  10.5249,  10.4336,  10.4571,  10.6109,  10.8690,  10.5207,  10.4331,  10.4631,  10.4475
4421525074384092032,  14.0868,  13.4985,  13.3058,  13.9778,  15.2033,  14.0680,  13.4993,  13.2693,  13.6115
3695913095870312576,  12.5926,  12.0640,  11.9143,  12.5279,  13.7966,  12.5912,  12.0664,  11.9053,  12.1602
3683915053189161728,  12.5499,  12.3678,  12.3560,  12.6097,  13.0415,  12.5396,  12.3695,  12.3628,  12.3906
845789153480087936,  14.9945,  15.0046,  15.0559,  15.0975,  15.1702,  14.9901,  15.0048,  15.0428,  14.9941
1487827631122772992,  14.9993,  15.1470,  15.2553,  15.1411,  15.0357,  15.0082,  15.1521,  15.2419,  15.1107
3277270538903180160,  10.7493,   9.7209,   9.4861,  10.3986,  12.6711,  10.7357,   9.7149,   9.4227,   9.9419
3089711447388931584,  10.0228,   8.3845,   7.9511,   9.2544,  12.1448,  10.0374,   8.3421,   7.8415,   8.8673
3943234217765374336,  12.3624,  10.7840,  10.3757,  11.6415,  14.5405,  12.3607,  10.7514,  10.2619,  11.2415
1503625448550796032,  10.1440,   8.7193,   8.3494,   9.5371,  12.0871,  10.1552,   8.6853,   8.2511,   9.1285
4519789321942643072,  10.6859,   9.0826,   8.6537,   9.9391,  12.9577,  10.6834,   9.0476,   8.5425,   9.5434
4519789081415296128,  10.6796,   9.0698,   8.6426,   9.9304,  12.9617,  10.6844,   9.0337,   8.5291,   9.5353
4227837442496206592,  15.0903,  15.1534,  15.1603,  15.2018,  15.1712,  15.0814,  15.1505,  15.1716,  15.1319
4755812790042069888,  11.4114,  11.1924,  11.1772,  11.4650,  12.0022,  11.4101,  11.1914,  11.1785,  11.2214
5476400477145058816,  10.8215,  10.9778,  11.0842,  10.9717,  10.8916,  10.8148,  10.9779,  11.0956,  10.9296
5284204302730217984,  11.8921,  11.6811,  11.6555,  11.9460,  12.4470,  11.8917,  11.6805,  11.6613,  11.7121
5006921282807193856,  10.4590,   9.2506,   8.9457,   9.9853,  12.4089,  10.4607,   9.2383,   8.8683,   9.5363
