,source_id,magH550,magH750,magH880,magHpan,magS420,magS550,magS750,magS920,magSpan,COMMENT,bestfitFLAG
31,266077145295627520,11.788998000987366,12.40910539936786,12.743536970071752,11.896463088026394,11.276767030826694,11.790683407292104,12.407623335674167,12.833469003761284,12.236992889600856,OK,1
32,3348071631670500736,13.031414793154308,13.633991406435648,13.949632540882753,13.16093260892574,12.596239370956368,13.033350582775984,13.63079117313341,14.048585644999104,13.472299875362872,OK,1
33,3944400490365194368,13.355947097364247,13.96773658744248,14.284991737832108,13.474987069591734,12.885432998577059,13.35775402803532,13.966598269341205,14.378287208495617,13.800267149971674,OK,1
34,3251244858154433536,14.054607291232717,14.66292032798706,15.01736077349318,14.18386229936916,13.605123743691465,14.056246191955811,14.66240557600839,15.093001973495024,14.506147837665125,OK,1
35,3304090857318319232,13.86465552386559,14.404855079811306,14.698427462779378,14.023656012696144,13.578186824133496,13.865855043023206,14.403112586116627,14.771340109163123,14.272641071285555,OK,0
36,5639391810273308416,11.830685481761595,12.00959794325351,12.117849639506105,11.934234263841091,11.913895631555732,11.831156763264591,12.006130668237162,12.185892674070192,11.966532759261327,OK,1
37,781164326766404736,11.17833869657979,11.76002704362898,12.039143005351868,11.273064635582976,10.661700593719466,11.180363697968314,11.757228628128004,12.122275407503164,11.608326928851113,OK,0
38,5332606522595645952,11.465524445785842,11.542910021206268,11.650258197720213,11.524334723994528,11.57972415402827,11.470037274599907,11.542982626487692,11.706499151498992,11.51047823599405,OK,0
39,3959631234670040704,10.516001518639268,11.115804727971245,11.429061062222303,10.623699887228646,10.015704990548912,10.517934068089648,11.114974854424524,11.521882546726555,10.950754316415818,OK,0
40,6749419923164242816,12.205904706579911,12.694421844267417,12.956309358666324,12.38575408893822,12.061825111996747,12.206353549580687,12.690455804803392,13.039514101442347,12.583534197524031,OK,1
41,2693940725141960192,12.7375785498534,13.249644183815619,13.525173924600473,12.907975580972597,12.519201911578683,12.738764633290653,13.246688234568552,13.610823597637388,13.12966472930006,OK,1
42,2633603478379307904,11.839420544657788,12.447477610000284,12.76063504503771,11.944261600002491,11.33853531829078,11.841851767754104,12.445682882172079,12.846472780073459,12.276567891894054,OK,1
43,3935488605023787392,11.823071442457096,12.460000366854146,12.759075890145148,11.928055135121049,11.302828684287938,11.825789116758049,12.458997140561024,12.81654042008935,12.277422698271891,OK,1
44,3657546118655166080,10.24081113416128,10.736065279708164,10.99196538304782,10.352488816860674,9.8737705427098,10.241671219173487,10.732974115812233,11.054594237558423,10.597881324053958,OK,0
45,4416639085227405952,9.003814661204263,8.95033903393957,8.98179533833926,9.032348688855116,9.309677962672293,9.002545582520174,8.950576027672334,8.991635540589442,8.956374520875848,OK,1
46,6210089815971933056,11.758743512433238,11.524585117262156,11.50311556850297,11.715310766596197,12.193588244281116,11.758223210580415,11.524615931869654,11.521028026610129,11.577498964029807,OK,1
47,1634280312200704768,13.494086930600698,13.589188214767908,13.660640778798744,13.561222733858934,13.609750699595466,13.494019085683679,13.589823468701532,13.669998158510854,13.557131063515243,Var,0
48,2161093682102883712,12.278772124937245,12.515522508241183,12.660198332673609,12.378928433947458,12.211826995435757,12.278906976434772,12.514251176833668,12.675915851275132,12.460367768546725,OK,0
49,2160839724980689408,11.720919344712687,11.89817715517433,11.992209225294317,11.808875107311636,11.758477710533391,11.719300009962428,11.89809706705384,12.004119681867959,11.84911128400492,OK,0
50,5024640977840398848,11.474604674700547,11.172284771096088,11.171831663629483,11.411480025347046,12.01605528440085,11.473872546429906,11.170482172415404,11.157166404397277,11.245045213093519,OK,1
51,5444093531284061568,12.133429436844029,11.919954724340506,11.903932701602223,12.09923563340331,12.565391190513147,12.133177598429118,11.91836882969092,11.886051552697953,11.964332830600242,OK,1
52,1399559249961569792,13.444894414583818,13.182794983076732,13.150286827101489,13.395793423598413,14.077877623056317,13.443822798853223,13.18399504071487,13.133279187492402,13.226776852554082,OK,0
53,1312054926303736704,12.970398168458619,12.713527317483972,12.66641641458888,12.925160105109896,13.609988948026029,12.968860906126938,12.712297155369285,12.678569409631425,12.75791586942939,OK,1
54,1633294634388508416,13.254801589434454,12.757994328769527,12.622413658986126,13.10233835565154,14.409401992540197,13.25436116537858,12.759225424907143,12.612467953551363,12.851381735664226,OK,1
55,1633376204407124352,13.91810322195452,13.260344059175317,13.06801218628496,13.680042026584374,15.41229306267146,13.918274813164192,13.260720016079674,13.02207888403657,13.389247337581288,OK,1
56,2257926365492000768,13.564474742052251,12.992235745184296,12.80273784865355,13.372607478644653,14.997903910071933,13.565833954489886,12.99185130641846,12.817615605975544,13.096093889870552,OK,1
57,4201781696994073472,12.282354160457903,12.533492904978075,12.735836118344636,12.377226727823299,12.200523169170424,12.28205951002597,12.53383387333971,12.785802768747256,12.458947685572106,OK,0
58,318506871931567616,12.924863992238574,12.434087192099327,12.305496163833773,12.772675606095042,13.919717138345803,12.924177845146144,12.435278426269264,12.296672756658932,12.534815793221334,OK,1
59,356922880493142016,12.446170890846222,12.898828410643773,13.149239463252599,12.627825893405259,12.347696363823367,12.447564427741757,12.898832149709875,13.234741502930294,12.801062734635444,OK,0
60,4613863502423915008,10.43467541025733,9.837635619789147,9.633092824172067,10.225292676772227,11.764913400228188,10.43618258144259,9.837290204226058,9.609790840199668,9.957389311947558,OK,1
61,2941993086693170176,12.06068256114968,12.60431944500258,12.835252739784394,12.178090199001772,11.661946776562694,12.06050174520055,12.59984558032965,12.925601868214596,12.45409170713772,OK,1
62,943770757800160384,12.043909832105573,12.579876427493396,12.893865105580574,12.200583387801188,11.74527717093494,12.045505522758962,12.57783427513133,12.986591667866943,12.448931832843734,OK,0
63,990352495624317568,11.951426642578536,12.236916256611813,12.30546529838304,12.049741414023877,11.801133687836632,11.95130234033542,12.237780279733947,12.324047248197477,12.163537597670874,OK,0
64,1052266579499163392,12.80500094306257,12.437306026552932,12.360705423538477,12.706416339928815,13.462941464000238,12.805114759714566,12.437967203612708,12.340558687326709,12.512234809807957,BIN,0
65,3788194488314248832,13.043406104750328,13.523363470753132,13.79663802977801,13.219831206982242,12.885237246776605,13.044735311217845,13.520845299408428,13.889561844699383,13.415142436316998,OK,0
66,4019458647338779648,12.461568285216114,13.011359221106204,13.304865683264097,12.632839637801105,12.208315092982815,12.463474112257263,13.010445182576596,13.380995815781166,12.878338326258337,OK,0
67,3520997013687539712,10.046086698373252,9.376213818187242,9.16804115108626,9.800557167711197,11.503468219301354,10.046041962783224,9.374742030774016,9.13705336926498,9.512769556760293,OK,0
68,3685507214745543040,12.786069378352916,12.35294994415706,12.245212272962476,12.65444400416056,13.565773894398589,12.785571447423866,12.353463654728387,12.223076204473092,12.440569423375678,OK,0
69,6335641365117256192,11.976007093225842,11.612827010067058,11.541950312449309,11.883483897268185,12.646112211954389,11.973751552616516,11.612348211696933,11.54289818855889,11.691640691269122,OK,0
70,1639946061258413312,12.709826573287717,12.391756393641316,12.347234124639954,12.632723487699337,13.266923503307218,12.708272424896716,12.39204320202294,12.34992942395829,12.457675686636748,OK,1
71,4412702764879270656,10.764154367647937,10.450725641686688,10.396588209528026,10.689522171103228,11.336997775462152,10.763837562737198,10.449952239475266,10.389047489460342,10.517155987192332,OK,0
72,1406378695954996352,11.273976831623369,10.903663697752386,10.818894928594915,11.173532362364199,11.968634169160943,11.273017953627548,10.903872136755922,10.80637182032186,10.977603799497999,OK,1
73,4569481097095820032,8.895587519630553,8.535083635800955,8.439044217662826,8.793401331944079,9.504726484144204,8.894559710100907,8.535093533427904,8.427578288879793,8.611178795826852,ChP,0
74,4319908862597055232,12.952367668507978,13.445016511881569,13.710781660250056,13.143188203034612,12.82920507995658,12.952986073593156,13.445219984613438,13.78577800197893,13.340565248786305,OK,1
75,4296558843393685632,10.693365106373626,10.277524535467293,10.161629431268445,10.573387177641461,11.47309742987386,10.691458543287503,10.277385427108243,10.160072715967434,10.364273188782658,OK,0
76,1831553382794173824,11.507801586487172,12.047727451373476,12.322026836021486,11.666699157141835,11.219307306848627,11.508938490122613,12.046776779850823,12.410593213907358,11.918268132249928,OK,1
77,4228176122142169600,10.532552662969419,10.269296267594335,10.223246283282627,10.482134204597244,11.134795938111566,10.532049382838753,10.269024610040951,10.199098837097278,10.322931906645163,BIN,0
78,2011130908940738304,12.66157073715954,12.25145324111503,12.166641274374143,12.54786284764539,13.44447648898872,12.660936989747587,12.251297196289492,12.14935639168591,12.335737285030177,OK,0
79,2874319284171715968,13.807538974265182,14.42121443804308,14.696208966784383,13.917762057729831,13.325153799746552,13.80966523193177,14.420142084190097,14.791130679703738,14.246581667232363,OK,1
80,2323394345824851584,13.770180814012196,13.457591085607866,13.397905934500521,13.702132794928886,14.484086623826208,13.768660237385678,13.457095907142495,13.38405456291073,13.52475604872145,OK,0
81,458558784733311232,13.633992140878167,14.170244550871956,14.462680200397074,13.788560517109914,13.343220298519931,13.635583097629596,14.16988981310464,14.556487937151655,14.036878960263614,OK,1
82,446003598888454400,13.743124131546747,13.168809595957185,12.991252166322262,13.540026751739553,14.722789434481399,13.742480910286485,13.169176577796108,12.930297467256697,13.29011432965887,OK,0
83,268550015665098880,13.197546024026817,12.828047725863023,12.736777147764997,13.09553828340644,13.862267575751012,13.197028389682284,12.8289613903952,12.728603982814139,12.903495240166436,OK,1
84,987911506794398976,12.95291423977763,12.651070098424746,12.584151793699611,12.879380611878275,13.488410932005031,12.951729659541126,12.651084262136145,12.57629125622142,12.713653602078232,OK,0
85,861050512312844672,13.793470507061816,14.308385046423155,14.56476977070831,13.96012756801462,13.57667226472855,13.795333280156616,14.308108145805754,14.655096382822034,14.18491131608502,OK,1
86,1272306378368710528,13.49145416950115,13.096057504043685,13.00056761414642,13.374332754289902,14.199140669033604,13.491052409439742,13.10005408594877,12.970257236949006,13.176636661409418,OK,1
87,1384866854036828032,13.783577825163103,14.18416626721222,14.408227158075583,13.959447196179497,13.745129426882926,13.784477262948979,14.184527385817383,14.483883768465947,14.101355615704904,OK,1
88,1331106782752978688,13.799197805585852,13.99037489122611,14.150383914663138,13.894809972824014,13.828477527560018,13.798899963851898,13.990763765235066,14.197655851066056,13.936753371452319,OK,1
89,6443328221136801920,13.357384593470552,13.97802534224465,14.315694973971837,13.481551356877247,12.892668365168433,13.35770537596078,13.977842220838532,14.39145472081346,13.81139404464816,OK,0
90,2064272612307218176,13.374138373699115,13.935327907660252,14.224236729410215,13.518233230297248,13.01649988996553,13.376176468917894,13.933504605321694,14.310342190288363,13.791656623725586,OK,1
91,6424566979354709248,13.279386544687188,13.778861172493883,14.062080302372678,13.470759033731653,13.162590917700584,13.280381995727677,13.777643942983687,14.129281992520848,13.671661335072741,OK,1
92,2166111956258599680,13.054948333016274,13.651587018959262,13.936517313019849,13.171788672931577,12.59520877697792,13.056522112203371,13.650364533298976,14.045530438277634,13.490471917820678,OK,0
93,1848336633214247808,13.868159183657898,14.491227099970942,14.816498143082505,13.987099191809207,13.398132796565449,13.870260553829102,14.489161723686209,14.906155061258904,14.318450909251375,OK,0
94,2300234782654298624,13.001055496419692,13.521830518614095,13.746755487939254,13.174604685684187,12.806471475723086,13.002238871494558,13.521690931723441,13.846849509575765,13.39000101864837,OK,0
95,1792830060723673472,13.218440312257986,13.347247469928028,13.493316419121562,13.290192410344005,13.279046279565229,13.219662747776095,13.348050449885037,13.535242479010538,13.30230859482802,OK,1
96,418491412783587200,14.02263271267719,14.272202966387667,14.439342125032908,14.116453444819413,13.950646527914273,14.02282272919496,14.27225388718498,14.525923374956452,14.197608555309962,OK,1
97,5037084872486444928,15.020966841791125,14.989512466613967,15.101552561675199,15.053093288607386,15.26503209564735,15.018190527564233,14.989154561286227,15.190082361364826,14.9803275098486,OK,0
98,532196686212705536,14.455263987150882,13.974218105795046,13.845957058259188,14.301170212524731,15.268522077548788,14.45446152345355,13.97462655416021,13.841036256035753,14.078182352665443,OK,1
99,466384799259137920,14.935485533108608,15.259372395758888,15.411783467673004,15.093081093163264,14.961706544038378,14.936878372042418,15.259062802022228,15.506453876887651,15.195907724668466,OK,0
100,3022956969731332096,14.436654204031893,13.955181212302257,13.835186458880464,14.304354225665577,15.59814750884317,14.434436016518735,13.956994123124211,13.822880625555914,14.051412011222382,OK,1
101,850146827299032704,14.476812579584834,15.100072539098221,15.414080700560696,14.596270030395253,13.99425702114209,14.478739429108277,15.09844177768366,15.515159301166069,14.926971270051602,OK,1
102,854393484803051776,14.600414965713671,15.192904275757286,15.538770506574224,14.733436022674773,14.17375742257068,14.60336329957035,15.192856576520263,15.59322163962445,15.036112117271003,OK,0
103,1478363619145920640,13.96651426859832,14.477332636993353,14.756685894562217,14.130378215151232,13.728092750072825,13.968350806949456,14.476755014928735,14.845724627941959,14.356836639124403,OK,0
104,1276688069644366592,14.07443252488876,14.556345548475434,14.79856329605984,14.259573996043436,13.946612430897915,14.076023501411225,14.5551930800033,14.89397553243634,14.453176077640912,OK,1
105,4524670913035545344,14.043611662938087,13.620092874818525,13.507466986578663,13.92919416282649,14.989116334180693,14.044766496716921,13.620421051370847,13.477358876408605,13.706884339380679,OK,1
106,6446197877766956800,14.356480304821556,14.874134288509218,15.153568561367912,14.515950164124916,14.101134894594544,14.357009459107406,14.873182308674728,15.232267674496018,14.751919508389847,OK,1
107,1841683423932168832,14.648891052872113,14.734185394979704,14.823348873881422,14.723616745429915,14.793606200631025,14.646617095564427,14.732572712017344,14.862218937274523,14.709790854485291,OK,0
108,1793946026371051648,14.447133463031602,14.949913878868273,15.230069918519398,14.61055084036267,14.220802023586941,14.448444639343787,14.951596211790637,15.303813649819272,14.829465509038144,OK,0
109,1800298527816525824,14.62962070879799,14.956993087935487,15.113530761329685,14.739085320967916,14.50582503159768,14.631552105887383,14.955988603956555,15.199164118802553,14.85859250248636,OK,1
110,6404417771644764160,14.511044994076702,14.743175361841224,14.913893595857012,14.60767967640436,14.48797741025485,14.515080555552625,14.744492267104661,14.954503610804682,14.672940649457203,OK,1
111,2176116580055936512,12.331127858730508,12.809834946028275,13.066991737367907,12.510312737506979,12.186346801729705,12.332178529325692,12.808507264775152,13.149714449654223,12.701655396602042,OK,1
112,3406506723313874688,12.606315338218504,12.939979013610248,13.149768932737743,12.715924517856706,12.408756407359164,12.608312431348896,12.940364906597523,13.209092821026648,12.848433112499322,OK,0
113,2810585920868186240,13.09867916384054,13.715244338344533,14.045034885376971,13.208002391367366,12.594384256800616,13.100588386508594,13.714425596029876,14.150335945744136,13.546663423173896,OK,1
114,3806885288337214848,13.252804458373536,13.888489016494447,14.216675286716416,13.34827409154574,12.704292499485554,13.25673975321082,13.886041774057809,14.32203887470931,13.705905452256367,OK,0
115,1633585107317144960,11.784757133039744,11.899963702458848,11.989946605896712,11.860638576790492,11.899448026715028,11.78347439445604,11.901002181225515,11.990826597919469,11.863734132776749,OK,0
116,2161721571962091136,10.526139782511223,10.456347760950628,10.491640019122165,10.548352470488549,10.856358472228525,10.524787988646128,10.455863761002924,10.517170095999038,10.462741418103917,OK,0
117,4421525074384092032,14.070918913740538,13.497362181050931,13.317493044079242,13.870059624334544,15.171187645711633,14.066954377666729,13.497903628424588,13.288818710276782,13.614338512749363,OK,1
118,3695913095870312576,12.587947156387937,12.071583537311646,11.92907622393983,12.427606721417988,13.787757402508454,12.589459152342602,12.071843776675358,11.903175156397555,12.171082451401475,BIN,0
119,3683915053189161728,12.550145059429045,12.372697684185027,12.37385700924294,12.535127445776716,13.04411934656725,12.549110915138694,12.373108900170735,12.374209141303307,12.40057543196076,OK,1
120,845789153480087936,15.00041994819934,15.012352257688484,15.064105113150738,15.040214788550841,15.173129455665588,14.99993331100406,15.013081176846597,15.073847655186444,15.002975665804051,OK,1
121,1487827631122772992,15.005533925616742,15.161064493448293,15.250693038546032,15.081183525968399,15.014840772764174,15.002755158156578,15.163160325618023,15.263361012580898,15.11717236295793,BSS,0
122,3277270538903180160,10.720389042094173,9.729080429576541,9.496474197500206,10.288044891705077,12.632294117888485,10.719207258551641,9.72319902642576,9.421973026137682,9.95226059013726,OK,1
123,3089711447388931584,10.003924575781522,8.393710418991933,7.975348458762063,9.149465565213475,12.068494110229999,10.009680458364048,8.357800692364318,7.84442068127548,8.876624065280055,OK,1
124,3943234217765374336,12.35371016835757,10.787503966621045,10.413671224391123,11.53214546396417,14.462654155315171,12.356188032569587,10.75381443463214,10.310108578265439,11.245708315340153,OK,0
125,1503625448550796032,10.123186346923045,8.726435642749117,8.362278561325247,9.42534342284182,12.044177437654483,10.130668462896438,8.69547258122735,8.267434461382038,9.136647948675613,DMS,0
126,4519789321942643072,10.663787549617293,9.097591905723913,8.667744024193382,9.828056713610604,12.903511991437043,10.670400744738046,9.063344427048623,8.558316845102862,9.54981872527867,OK,1
127,4519789081415296128,10.662509120041882,9.088705630277527,8.646006702134006,9.819936856422036,12.912006971133813,10.669353210510806,9.055790006206749,8.550641893329548,9.548078665405384,OK,1
128,4227837442496206592,15.094015905094604,15.147498586805817,15.167553964988869,15.138162815028679,15.166986285722459,15.093303810508917,15.147914257981476,15.15920549534054,15.12862072223647,OK,1
129,4755812790042069888,11.408381661323528,11.18903404844081,11.213605740256732,11.388193332194781,12.010108848175662,11.407635495666977,11.187213522644043,11.249642672027175,11.22932099311354,OK,0
130,5476400477145058816,10.818824374741133,10.980038450698785,11.105811701704809,10.909958055940315,10.899376977483932,10.81656799462628,10.977887131490547,11.157834210745062,10.933382062552568,OK,0
131,5284204302730217984,11.894922707642987,11.686638023594327,11.646800369905115,11.866892154549852,12.446862971074403,11.892928922203328,11.684365089742826,11.64504659502185,11.722404906832793,OK,1
132,5006921282807193856,10.427087990867292,9.254873421396532,8.959812777396841,9.875444147619781,12.389743554380544,10.427653107435646,9.24740000171612,8.876630246821005,9.54824858394922,OK,1
